Java HotSpot(TM) Client VM (25.131-b11) for windows-x86 JRE (1.8.0_131-b11), built on Mar 15 2017 01:26:29 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8279028k(4669160k free), swap 16556180k(12224360k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
11.613: [GC (Allocation Failure) 11.613: [DefNew: 960K->64K(960K), 0.0014329 secs] 334823K->334374K(524224K), 0.0014909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.616: [GC (Allocation Failure) 11.616: [DefNew: 960K->63K(960K), 0.0016070 secs] 335271K->334815K(524224K), 0.0016903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.619: [GC (Allocation Failure) 11.619: [DefNew: 959K->63K(960K), 0.0016342 secs] 335712K->335232K(524224K), 0.0017388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.623: [GC (Allocation Failure) 11.623: [DefNew: 959K->63K(960K), 0.0015904 secs] 336129K->335688K(524224K), 0.0016697 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.626: [GC (Allocation Failure) 11.626: [DefNew: 959K->64K(960K), 0.0020447 secs] 336584K->336100K(524224K), 0.0021501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.630: [GC (Allocation Failure) 11.630: [DefNew: 960K->63K(960K), 0.0016267 secs] 336997K->336581K(524224K), 0.0017092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.634: [GC (Allocation Failure) 11.634: [DefNew: 959K->64K(960K), 0.0016279 secs] 337479K->337054K(524224K), 0.0017096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.637: [GC (Allocation Failure) 11.637: [DefNew: 960K->63K(960K), 0.0015841 secs] 337950K->337504K(524224K), 0.0016504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.641: [GC (Allocation Failure) 11.641: [DefNew: 959K->63K(960K), 0.0015695 secs] 338401K->337992K(524224K), 0.0016350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.644: [GC (Allocation Failure) 11.644: [DefNew: 959K->63K(960K), 0.0015568 secs] 338889K->338434K(524224K), 0.0016232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.648: [GC (Allocation Failure) 11.648: [DefNew: 959K->63K(960K), 0.0015032 secs] 339332K->338906K(524224K), 0.0015675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.651: [GC (Allocation Failure) 11.651: [DefNew: 959K->63K(960K), 0.0015904 secs] 339803K->339337K(524224K), 0.0016611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.654: [GC (Allocation Failure) 11.654: [DefNew: 959K->64K(960K), 0.0015979 secs] 340234K->339771K(524224K), 0.0016693 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.658: [GC (Allocation Failure) 11.658: [DefNew: 960K->64K(960K), 0.0015489 secs] 340667K->340208K(524224K), 0.0016109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.661: [GC (Allocation Failure) 11.661: [DefNew: 960K->63K(960K), 0.0016974 secs] 341104K->340728K(524224K), 0.0018221 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.665: [GC (Allocation Failure) 11.665: [DefNew: 959K->63K(960K), 0.0016326 secs] 341625K->341177K(524224K), 0.0017041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.669: [GC (Allocation Failure) 11.669: [DefNew: 959K->64K(960K), 0.0014672 secs] 342073K->341587K(524224K), 0.0015336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.675: [GC (Allocation Failure) 11.675: [DefNew: 960K->64K(960K), 0.0015336 secs] 342484K->342066K(524224K), 0.0016314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.679: [GC (Allocation Failure) 11.679: [DefNew: 960K->63K(960K), 0.0015900 secs] 342962K->342535K(524224K), 0.0016579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.682: [GC (Allocation Failure) 11.682: [DefNew: 959K->64K(960K), 0.0015679 secs] 343431K->342943K(524224K), 0.0016425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.686: [GC (Allocation Failure) 11.686: [DefNew: 960K->64K(960K), 0.0015892 secs] 343839K->343385K(524224K), 0.0016686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.690: [GC (Allocation Failure) 11.690: [DefNew: 960K->64K(960K), 0.0016393 secs] 344282K->343882K(524224K), 0.0017064 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.693: [GC (Allocation Failure) 11.693: [DefNew: 960K->63K(960K), 0.0021592 secs] 344778K->344311K(524224K), 0.0022693 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.697: [GC (Allocation Failure) 11.697: [DefNew: 959K->63K(960K), 0.0014905 secs] 345208K->344773K(524224K), 0.0015620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.700: [GC (Allocation Failure) 11.700: [DefNew: 959K->64K(960K), 0.0014909 secs] 345670K->345234K(524224K), 0.0015501 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.703: [GC (Allocation Failure) 11.703: [DefNew: 960K->64K(960K), 0.0014739 secs] 346130K->345690K(524224K), 0.0015462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.706: [GC (Allocation Failure) 11.706: [DefNew: 960K->63K(960K), 0.0015099 secs] 346587K->346149K(524224K), 0.0015695 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.708: [GC (Allocation Failure) 11.708: [DefNew: 959K->63K(960K), 0.0014305 secs] 347046K->346539K(524224K), 0.0014874 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.711: [GC (Allocation Failure) 11.711: [DefNew: 959K->64K(960K), 0.0013776 secs] 347435K->347006K(524224K), 0.0014388 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.713: [GC (Allocation Failure) 11.713: [DefNew: 960K->63K(960K), 0.0015509 secs] 347904K->347441K(524224K), 0.0016176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.717: [GC (Allocation Failure) 11.717: [DefNew: 959K->64K(960K), 0.0016946 secs] 348337K->347916K(524224K), 0.0017712 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.721: [GC (Allocation Failure) 11.721: [DefNew: 960K->64K(960K), 0.0017139 secs] 348813K->348336K(524224K), 0.0018272 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.724: [GC (Allocation Failure) 11.724: [DefNew: 960K->63K(960K), 0.0014763 secs] 349233K->348731K(524224K), 0.0015501 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.727: [GC (Allocation Failure) 11.727: [DefNew: 959K->64K(960K), 0.0018249 secs] 349628K->349179K(524224K), 0.0019271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.730: [GC (Allocation Failure) 11.730: [DefNew: 960K->64K(960K), 0.0016788 secs] 350075K->349601K(524224K), 0.0017550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.734: [GC (Allocation Failure) 11.734: [DefNew: 960K->64K(960K), 0.0015663 secs] 350497K->350059K(524224K), 0.0016389 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.738: [GC (Allocation Failure) 11.738: [DefNew: 960K->64K(960K), 0.0015395 secs] 350955K->350529K(524224K), 0.0016011 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.741: [GC (Allocation Failure) 11.741: [DefNew: 960K->64K(960K), 0.0014645 secs] 351425K->350914K(524224K), 0.0015549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.744: [GC (Allocation Failure) 11.744: [DefNew: 960K->63K(960K), 0.0013863 secs] 351811K->351371K(524224K), 0.0014570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.747: [GC (Allocation Failure) 11.747: [DefNew: 959K->64K(960K), 0.0014230 secs] 352268K->351761K(524224K), 0.0014874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.749: [GC (Allocation Failure) 11.749: [DefNew: 960K->64K(960K), 0.0014830 secs] 352657K->352217K(524224K), 0.0015446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.752: [GC (Allocation Failure) 11.752: [DefNew: 960K->64K(960K), 0.0014589 secs] 353113K->352670K(524224K), 0.0015162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.754: [GC (Allocation Failure) 11.754: [DefNew: 960K->64K(960K), 0.0015126 secs] 353566K->353075K(524224K), 0.0015943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.758: [GC (Allocation Failure) 11.758: [DefNew: 960K->64K(960K), 0.0015229 secs] 353972K->353532K(524224K), 0.0016003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.762: [GC (Allocation Failure) 11.762: [DefNew: 960K->63K(960K), 0.0016689 secs] 354428K->354059K(524224K), 0.0017526 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.765: [GC (Allocation Failure) 11.765: [DefNew: 959K->64K(960K), 0.0015517 secs] 354955K->354469K(524224K), 0.0016172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.769: [GC (Allocation Failure) 11.769: [DefNew: 960K->63K(960K), 0.0014380 secs] 355365K->354906K(524224K), 0.0015000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.775: [GC (Allocation Failure) 11.775: [DefNew: 959K->63K(960K), 0.0016026 secs] 355803K->355338K(524224K), 0.0017297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.779: [GC (Allocation Failure) 11.779: [DefNew: 959K->63K(960K), 0.0015209 secs] 356234K->355803K(524224K), 0.0016180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.783: [GC (Allocation Failure) 11.783: [DefNew: 959K->63K(960K), 0.0016066 secs] 356701K->356233K(524224K), 0.0016970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.786: [GC (Allocation Failure) 11.786: [DefNew: 959K->63K(960K), 0.0015422 secs] 357129K->356640K(524224K), 0.0016263 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
11.790: [GC (Allocation Failure) 11.790: [DefNew: 959K->63K(960K), 0.0015276 secs] 357537K->357140K(524224K), 0.0016180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.793: [GC (Allocation Failure) 11.793: [DefNew: 959K->63K(960K), 0.0018995 secs] 358037K->357582K(524224K), 0.0020341 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.797: [GC (Allocation Failure) 11.797: [DefNew: 959K->64K(960K), 0.0015351 secs] 358478K->358016K(524224K), 0.0016275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.801: [GC (Allocation Failure) 11.801: [DefNew: 960K->63K(960K), 0.0014672 secs] 358915K->358471K(524224K), 0.0015549 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.804: [GC (Allocation Failure) 11.804: [DefNew: 959K->63K(960K), 0.0015584 secs] 359368K->358916K(524224K), 0.0016567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.808: [GC (Allocation Failure) 11.808: [DefNew: 959K->63K(960K), 0.0014743 secs] 359812K->359342K(524224K), 0.0015655 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.811: [GC (Allocation Failure) 11.811: [DefNew: 959K->63K(960K), 0.0015162 secs] 360239K->359785K(524224K), 0.0015991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.815: [GC (Allocation Failure) 11.815: [DefNew: 959K->64K(960K), 0.0015442 secs] 360682K->360211K(524224K), 0.0016208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.819: [GC (Allocation Failure) 11.819: [DefNew: 952K->64K(960K), 0.0016101 secs] 361099K->360642K(524224K), 0.0016875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.822: [GC (Allocation Failure) 11.822: [DefNew: 960K->63K(960K), 0.0016342 secs] 361538K->361100K(524224K), 0.0017068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.826: [GC (Allocation Failure) 11.826: [DefNew: 959K->64K(960K), 0.0020515 secs] 361996K->361554K(524224K), 0.0021482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.829: [GC (Allocation Failure) 11.829: [DefNew: 960K->64K(960K), 0.0015284 secs] 362451K->361968K(524224K), 0.0015908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.833: [GC (Allocation Failure) 11.833: [DefNew: 960K->64K(960K), 0.0014325 secs] 362865K->362450K(524224K), 0.0015028 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.836: [GC (Allocation Failure) 11.836: [DefNew: 960K->63K(960K), 0.0014775 secs] 363347K->362874K(524224K), 0.0015576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.839: [GC (Allocation Failure) 11.839: [DefNew: 959K->64K(960K), 0.0014937 secs] 363770K->363334K(524224K), 0.0015663 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.842: [GC (Allocation Failure) 11.842: [DefNew: 960K->63K(960K), 0.0014214 secs] 364230K->363755K(524224K), 0.0014846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.844: [GC (Allocation Failure) 11.844: [DefNew: 959K->64K(960K), 0.0014653 secs] 364651K->364178K(524224K), 0.0015438 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.847: [GC (Allocation Failure) 11.847: [DefNew: 960K->64K(960K), 0.0015971 secs] 365074K->364626K(524224K), 0.0016776 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.851: [GC (Allocation Failure) 11.851: [DefNew: 960K->64K(960K), 0.0017463 secs] 365522K->365073K(524224K), 0.0018604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.854: [GC (Allocation Failure) 11.854: [DefNew: 960K->64K(960K), 0.0017522 secs] 365970K->365502K(524224K), 0.0018403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.858: [GC (Allocation Failure) 11.858: [DefNew: 960K->64K(960K), 0.0016078 secs] 366398K->365971K(524224K), 0.0016867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.861: [GC (Allocation Failure) 11.861: [DefNew: 960K->63K(960K), 0.0017653 secs] 366867K->366504K(524224K), 0.0018746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.865: [GC (Allocation Failure) 11.865: [DefNew: 959K->63K(960K), 0.0017822 secs] 367401K->366950K(524224K), 0.0018687 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.869: [GC (Allocation Failure) 11.869: [DefNew: 959K->63K(960K), 0.0016370 secs] 367847K->367382K(524224K), 0.0017203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.875: [GC (Allocation Failure) 11.875: [DefNew: 959K->64K(960K), 0.0017388 secs] 368279K->367813K(524224K), 0.0018726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.879: [GC (Allocation Failure) 11.879: [DefNew: 960K->63K(960K), 0.0015588 secs] 368710K->368239K(524224K), 0.0016824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.882: [GC (Allocation Failure) 11.882: [DefNew: 959K->64K(960K), 0.0015170 secs] 369136K->368659K(524224K), 0.0016172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.886: [GC (Allocation Failure) 11.886: [DefNew: 960K->64K(960K), 0.0016934 secs] 369555K->369102K(524224K), 0.0017976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.890: [GC (Allocation Failure) 11.890: [DefNew: 960K->64K(960K), 0.0016307 secs] 369999K->369584K(524224K), 0.0017108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.893: [GC (Allocation Failure) 11.893: [DefNew: 960K->64K(960K), 0.0018908 secs] 370480K->370017K(524224K), 0.0020262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.897: [GC (Allocation Failure) 11.897: [DefNew: 960K->63K(960K), 0.0016184 secs] 370914K->370437K(524224K), 0.0016978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.900: [GC (Allocation Failure) 11.900: [DefNew: 959K->64K(960K), 0.0014226 secs] 371333K->370865K(524224K), 0.0014850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.903: [GC (Allocation Failure) 11.903: [DefNew: 960K->64K(960K), 0.0014850 secs] 371761K->371316K(524224K), 0.0015624 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.906: [GC (Allocation Failure) 11.906: [DefNew: 960K->63K(960K), 0.0015272 secs] 372213K->371760K(524224K), 0.0016046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.909: [GC (Allocation Failure) 11.909: [DefNew: 959K->64K(960K), 0.0015174 secs] 372656K->372200K(524224K), 0.0015955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.913: [GC (Allocation Failure) 11.913: [DefNew: 960K->63K(960K), 0.0015091 secs] 373097K->372649K(524224K), 0.0015916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.916: [GC (Allocation Failure) 11.916: [DefNew: 959K->63K(960K), 0.0016247 secs] 373546K->373089K(524224K), 0.0017057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.920: [GC (Allocation Failure) 11.920: [DefNew: 959K->63K(960K), 0.0017207 secs] 373986K->373621K(524224K), 0.0017976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.924: [GC (Allocation Failure) 11.924: [DefNew: 959K->64K(960K), 0.0017211 secs] 374517K->374101K(524224K), 0.0017961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.927: [GC (Allocation Failure) 11.927: [DefNew: 960K->64K(960K), 0.0019283 secs] 374997K->374543K(524224K), 0.0020329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.931: [GC (Allocation Failure) 11.931: [DefNew: 960K->63K(960K), 0.0016595 secs] 375439K->375030K(524224K), 0.0017282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.934: [GC (Allocation Failure) 11.934: [DefNew: 959K->64K(960K), 0.0015608 secs] 375926K->375458K(524224K), 0.0016243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.938: [GC (Allocation Failure) 11.938: [DefNew: 960K->63K(960K), 0.0015245 secs] 376355K->375914K(524224K), 0.0015995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.942: [GC (Allocation Failure) 11.942: [DefNew: 959K->64K(960K), 0.0015612 secs] 376810K->376382K(524224K), 0.0016330 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.945: [GC (Allocation Failure) 11.945: [DefNew: 960K->63K(960K), 0.0016370 secs] 377279K->376824K(524224K), 0.0017199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.949: [GC (Allocation Failure) 11.949: [DefNew: 959K->64K(960K), 0.0014850 secs] 377720K->377291K(524224K), 0.0015458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.952: [GC (Allocation Failure) 11.952: [DefNew: 960K->63K(960K), 0.0015718 secs] 378187K->377725K(524224K), 0.0016488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.956: [GC (Allocation Failure) 11.956: [DefNew: 959K->63K(960K), 0.0014751 secs] 378622K->378157K(524224K), 0.0015580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.960: [GC (Allocation Failure) 11.960: [DefNew: 959K->63K(960K), 0.0019125 secs] 379053K->378586K(524224K), 0.0020215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.963: [GC (Allocation Failure) 11.963: [DefNew: 959K->64K(960K), 0.0015588 secs] 379483K->379008K(524224K), 0.0016729 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.967: [GC (Allocation Failure) 11.967: [DefNew: 960K->63K(960K), 0.0014329 secs] 379905K->379449K(524224K), 0.0014996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.969: [GC (Allocation Failure) 11.969: [DefNew: 959K->63K(960K), 0.0015387 secs] 380346K->379859K(524224K), 0.0016145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.974: [GC (Allocation Failure) 11.974: [DefNew: 959K->63K(960K), 0.0017732 secs] 380756K->380325K(524224K), 0.0018888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.978: [GC (Allocation Failure) 11.978: [DefNew: 959K->64K(960K), 0.0018114 secs] 381221K->380805K(524224K), 0.0019018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.981: [GC (Allocation Failure) 11.981: [DefNew: 960K->64K(960K), 0.0018553 secs] 381702K->381249K(524224K), 0.0019630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.985: [GC (Allocation Failure) 11.985: [DefNew: 960K->63K(960K), 0.0015379 secs] 382145K->381672K(524224K), 0.0016192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.988: [GC (Allocation Failure) 11.988: [DefNew: 959K->63K(960K), 0.0016579 secs] 382569K->382105K(524224K), 0.0017483 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
11.992: [GC (Allocation Failure) 11.992: [DefNew: 959K->63K(960K), 0.0017992 secs] 383002K->382576K(524224K), 0.0019007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.996: [GC (Allocation Failure) 11.996: [DefNew: 959K->63K(960K), 0.0018280 secs] 383473K->383062K(524224K), 0.0019188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
11.999: [GC (Allocation Failure) 11.999: [DefNew: 959K->64K(960K), 0.0016421 secs] 383958K->383506K(524224K), 0.0017282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.003: [GC (Allocation Failure) 12.003: [DefNew: 960K->64K(960K), 0.0016224 secs] 384402K->383979K(524224K), 0.0017005 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
12.006: [GC (Allocation Failure) 12.006: [DefNew: 960K->63K(960K), 0.0015584 secs] 384875K->384416K(524224K), 0.0016330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.010: [GC (Allocation Failure) 12.010: [DefNew: 959K->63K(960K), 0.0015663 secs] 385312K->384883K(524224K), 0.0016425 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.014: [GC (Allocation Failure) 12.014: [DefNew: 959K->63K(960K), 0.0017609 secs] 385780K->385365K(524224K), 0.0018359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.017: [GC (Allocation Failure) 12.017: [DefNew: 959K->63K(960K), 0.0016914 secs] 386262K->385813K(524224K), 0.0017704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.021: [GC (Allocation Failure) 12.021: [DefNew: 959K->63K(960K), 0.0016212 secs] 386710K->386276K(524224K), 0.0016879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.024: [GC (Allocation Failure) 12.024: [DefNew: 959K->64K(960K), 0.0016089 secs] 387172K->386677K(524224K), 0.0017199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.028: [GC (Allocation Failure) 12.028: [DefNew: 960K->63K(960K), 0.0018529 secs] 387573K->387240K(524224K), 0.0019508 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.032: [GC (Allocation Failure) 12.032: [DefNew: 959K->63K(960K), 0.0017096 secs] 388137K->387698K(524224K), 0.0017854 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.035: [GC (Allocation Failure) 12.035: [DefNew: 959K->64K(960K), 0.0014957 secs] 388595K->388119K(524224K), 0.0015718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.039: [GC (Allocation Failure) 12.039: [DefNew: 960K->63K(960K), 0.0015576 secs] 389016K->388595K(524224K), 0.0016354 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.042: [GC (Allocation Failure) 12.042: [DefNew: 959K->64K(960K), 0.0015738 secs] 389491K->389054K(524224K), 0.0016761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.046: [GC (Allocation Failure) 12.046: [DefNew: 960K->63K(960K), 0.0016180 secs] 389951K->389502K(524224K), 0.0016989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.050: [GC (Allocation Failure) 12.050: [DefNew: 959K->63K(960K), 0.0016563 secs] 390399K->389960K(524224K), 0.0017293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.053: [GC (Allocation Failure) 12.053: [DefNew: 959K->64K(960K), 0.0017171 secs] 390857K->390395K(524224K), 0.0018095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.057: [GC (Allocation Failure) 12.057: [DefNew: 960K->63K(960K), 0.0015868 secs] 391292K->390856K(524224K), 0.0016579 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.060: [GC (Allocation Failure) 12.060: [DefNew: 959K->63K(960K), 0.0018375 secs] 391753K->391279K(524224K), 0.0019125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.064: [GC (Allocation Failure) 12.064: [DefNew: 959K->64K(960K), 0.0016461 secs] 392177K->391754K(524224K), 0.0017424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.068: [GC (Allocation Failure) 12.068: [DefNew: 960K->64K(960K), 0.0015616 secs] 392650K->392186K(524224K), 0.0016275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.076: [GC (Allocation Failure) 12.076: [DefNew: 960K->64K(960K), 0.0017041 secs] 393082K->392612K(524224K), 0.0018264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.080: [GC (Allocation Failure) 12.080: [DefNew: 960K->63K(960K), 0.0017751 secs] 393509K->393070K(524224K), 0.0018991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.084: [GC (Allocation Failure) 12.084: [DefNew: 959K->64K(960K), 0.0017771 secs] 393966K->393528K(524224K), 0.0018750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.087: [GC (Allocation Failure) 12.087: [DefNew: 960K->63K(960K), 0.0015687 secs] 394424K->393951K(524224K), 0.0016468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.091: [GC (Allocation Failure) 12.091: [DefNew: 959K->63K(960K), 0.0016275 secs] 394848K->394442K(524224K), 0.0017171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.094: [GC (Allocation Failure) 12.094: [DefNew: 959K->64K(960K), 0.0018987 secs] 395339K->394912K(524224K), 0.0020242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.098: [GC (Allocation Failure) 12.098: [DefNew: 960K->64K(960K), 0.0015612 secs] 395809K->395342K(524224K), 0.0016362 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
12.102: [GC (Allocation Failure) 12.102: [DefNew: 960K->63K(960K), 0.0014321 secs] 396238K->395770K(524224K), 0.0014992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
12.104: [GC (Allocation Failure) 12.104: [DefNew: 959K->63K(960K), 0.0014597 secs] 396666K->396176K(524224K), 0.0015332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
